sample_id,trial_id,speaker_id,audio_path,label,label_name,codec,source,attack,trim,subset,vocoder,language,transaction_amount,transaction_currency,transaction_type,recipient_new,prior_transactions,time_since_last_transaction,speaker_baseline_available,source_dataset,source_distribution,consent_status
asvspoof2021_df_DF_E_4669024,DF_E_4669024,VCC2SM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4669024.flac,0,bonafide,low_m4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4731761,DF_E_4731761,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4731761.flac,1,spoof,high_m4a,vcc2018,HUB-N09,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4691346,DF_E_4691346,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4691346.flac,1,spoof,low_m4a,vcc2018,SPO-N17,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3050777,DF_E_3050777,VCC2TF1,data/raw/audio/asvspoof2021_df/audio/DF_E_3050777.flac,1,spoof,mp3m4a,vcc2018,HUB-N08,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3072915,DF_E_3072915,LA_0003,data/raw/audio/asvspoof2021_df/audio/DF_E_3072915.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4837700,DF_E_4837700,VCC2SM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4837700.flac,0,bonafide,low_ogg,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4539853,DF_E_4539853,SEF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4539853.flac,0,bonafide,nocodec,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2981579,DF_E_2981579,TEM2,data/raw/audio/asvspoof2021_df/audio/DF_E_2981579.flac,1,spoof,high_m4a,vcc2020,Task1-team10,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4531798,DF_E_4531798,LA_0044,data/raw/audio/asvspoof2021_df/audio/DF_E_4531798.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4524178,DF_E_4524178,SEM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4524178.flac,0,bonafide,oggm4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3006038,DF_E_3006038,LA_0036,data/raw/audio/asvspoof2021_df/audio/DF_E_3006038.flac,0,bonafide,high_mp3,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2998578,DF_E_2998578,LA_0036,data/raw/audio/asvspoof2021_df/audio/DF_E_2998578.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4677791,DF_E_4677791,VCC2SM4,data/raw/audio/asvspoof2021_df/audio/DF_E_4677791.flac,0,bonafide,high_mp3,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4703813,DF_E_4703813,SEF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4703813.flac,0,bonafide,low_m4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4705331,DF_E_4705331,TGF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4705331.flac,0,bonafide,high_m4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4545045,DF_E_4545045,TGF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4545045.flac,1,spoof,low_mp3,vcc2020,Task2-team18,notrim,eval,unknown,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4528698,DF_E_4528698,TEF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4528698.flac,1,spoof,low_m4a,vcc2020,Task1-team11,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4696686,DF_E_4696686,TEM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4696686.flac,1,spoof,low_m4a,vcc2020,Task1-team28,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2988317,DF_E_2988317,LA_0039,data/raw/audio/asvspoof2021_df/audio/DF_E_2988317.flac,0,bonafide,high_m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2979684,DF_E_2979684,VCC2TF1,data/raw/audio/asvspoof2021_df/audio/DF_E_2979684.flac,0,bonafide,high_mp3,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2983713,DF_E_2983713,TEF2,data/raw/audio/asvspoof2021_df/audio/DF_E_2983713.flac,1,spoof,nocodec,vcc2020,Task1-team08,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4826045,DF_E_4826045,VCC2SF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4826045.flac,0,bonafide,nocodec,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4835684,DF_E_4835684,LA_0046,data/raw/audio/asvspoof2021_df/audio/DF_E_4835684.flac,0,bonafide,oggm4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4711224,DF_E_4711224,VCC2TF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4711224.flac,1,spoof,low_ogg,vcc2018,HUB-N10,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4539706,DF_E_4539706,TGM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4539706.flac,1,spoof,oggm4a,vcc2020,Task2-team20,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4842832,DF_E_4842832,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4842832.flac,1,spoof,low_m4a,vcc2018,HUB-N14,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4516558,DF_E_4516558,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4516558.flac,1,spoof,high_ogg,vcc2018,HUB-D03,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4826193,DF_E_4826193,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4826193.flac,0,bonafide,low_mp3,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2975421,DF_E_2975421,LA_0018,data/raw/audio/asvspoof2021_df/audio/DF_E_2975421.flac,0,bonafide,high_m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4733922,DF_E_4733922,TEF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4733922.flac,1,spoof,low_ogg,vcc2020,Task1-team07,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4523724,DF_E_4523724,VCC2SF3,data/raw/audio/asvspoof2021_df/audio/DF_E_4523724.flac,0,bonafide,oggm4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4683848,DF_E_4683848,LA_0030,data/raw/audio/asvspoof2021_df/audio/DF_E_4683848.flac,0,bonafide,oggm4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4727230,DF_E_4727230,TEM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4727230.flac,1,spoof,low_ogg,vcc2020,Task1-team28,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4675695,DF_E_4675695,LA_0011,data/raw/audio/asvspoof2021_df/audio/DF_E_4675695.flac,0,bonafide,mp3m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4723293,DF_E_4723293,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4723293.flac,1,spoof,high_ogg,vcc2018,HUB-N11,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2976372,DF_E_2976372,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_2976372.flac,1,spoof,high_m4a,vcc2018,HUB-N09,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4678692,DF_E_4678692,LA_0010,data/raw/audio/asvspoof2021_df/audio/DF_E_4678692.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4713061,DF_E_4713061,LA_0008,data/raw/audio/asvspoof2021_df/audio/DF_E_4713061.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4729012,DF_E_4729012,VCC2SF3,data/raw/audio/asvspoof2021_df/audio/DF_E_4729012.flac,0,bonafide,low_m4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3075576,DF_E_3075576,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_3075576.flac,1,spoof,high_m4a,vcc2018,SPO-N05,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3009297,DF_E_3009297,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_3009297.flac,1,spoof,oggm4a,vcc2018,HUB-D02,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2983562,DF_E_2983562,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_2983562.flac,1,spoof,high_ogg,vcc2018,SPO-N16,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3008320,DF_E_3008320,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_3008320.flac,1,spoof,mp3m4a,vcc2018,SPO-N13,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4835546,DF_E_4835546,TFF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4835546.flac,1,spoof,high_mp3,vcc2020,Task2-team29,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4838250,DF_E_4838250,TFF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4838250.flac,1,spoof,high_ogg,vcc2020,Task2-team20,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4684341,DF_E_4684341,SEM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4684341.flac,0,bonafide,low_ogg,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4545585,DF_E_4545585,TGF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4545585.flac,1,spoof,nocodec,vcc2020,Task2-team33,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4820741,DF_E_4820741,TFM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4820741.flac,0,bonafide,low_m4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4725463,DF_E_4725463,TEF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4725463.flac,1,spoof,oggm4a,vcc2020,Task1-team18,notrim,eval,unknown,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4681321,DF_E_4681321,TEM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4681321.flac,0,bonafide,oggm4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2998431,DF_E_2998431,LA_0028,data/raw/audio/asvspoof2021_df/audio/DF_E_2998431.flac,0,bonafide,mp3m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4679937,DF_E_4679937,TEM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4679937.flac,1,spoof,oggm4a,vcc2020,Task1-team20,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4677067,DF_E_4677067,LA_0048,data/raw/audio/asvspoof2021_df/audio/DF_E_4677067.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4820670,DF_E_4820670,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4820670.flac,0,bonafide,low_mp3,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4699897,DF_E_4699897,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4699897.flac,1,spoof,oggm4a,vcc2018,HUB-N04,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3073418,DF_E_3073418,VCC2TF1,data/raw/audio/asvspoof2021_df/audio/DF_E_3073418.flac,0,bonafide,oggm4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4525858,DF_E_4525858,LA_0066,data/raw/audio/asvspoof2021_df/audio/DF_E_4525858.flac,0,bonafide,mp3m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2974380,DF_E_2974380,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_2974380.flac,1,spoof,high_mp3,vcc2018,SPO-N17,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4823299,DF_E_4823299,LA_0001,data/raw/audio/asvspoof2021_df/audio/DF_E_4823299.flac,0,bonafide,oggm4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4679868,DF_E_4679868,LA_0030,data/raw/audio/asvspoof2021_df/audio/DF_E_4679868.flac,0,bonafide,mp3m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4827987,DF_E_4827987,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4827987.flac,0,bonafide,mp3m4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4679057,DF_E_4679057,VCC2TF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4679057.flac,1,spoof,high_mp3,vcc2018,SPO-N16,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4699263,DF_E_4699263,VCC2SF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4699263.flac,0,bonafide,oggm4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4700087,DF_E_4700087,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4700087.flac,1,spoof,nocodec,vcc2018,HUB-N14,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4711926,DF_E_4711926,VCC2SF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4711926.flac,0,bonafide,high_ogg,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4822289,DF_E_4822289,TFF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4822289.flac,0,bonafide,mp3m4a,vcc2020,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3059090,DF_E_3059090,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_3059090.flac,0,bonafide,oggm4a,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4683737,DF_E_4683737,VCC2TF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4683737.flac,1,spoof,high_ogg,vcc2018,HUB-N07,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4697100,DF_E_4697100,TGM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4697100.flac,1,spoof,high_mp3,vcc2020,Task2-team33,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4848127,DF_E_4848127,LA_0043,data/raw/audio/asvspoof2021_df/audio/DF_E_4848127.flac,1,spoof,low_mp3,asvspoof,A18,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3084872,DF_E_3084872,TGM1,data/raw/audio/asvspoof2021_df/audio/DF_E_3084872.flac,1,spoof,nocodec,vcc2020,Task2-team15,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4814272,DF_E_4814272,LA_0042,data/raw/audio/asvspoof2021_df/audio/DF_E_4814272.flac,1,spoof,high_ogg,asvspoof,A11,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4708680,DF_E_4708680,LA_0013,data/raw/audio/asvspoof2021_df/audio/DF_E_4708680.flac,0,bonafide,nocodec,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4698548,DF_E_4698548,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4698548.flac,1,spoof,low_mp3,vcc2018,HUB-N19,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4518320,DF_E_4518320,LA_0045,data/raw/audio/asvspoof2021_df/audio/DF_E_4518320.flac,1,spoof,low_m4a,asvspoof,A07,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4843587,DF_E_4843587,LA_0038,data/raw/audio/asvspoof2021_df/audio/DF_E_4843587.flac,0,bonafide,high_m4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2982615,DF_E_2982615,TGM1,data/raw/audio/asvspoof2021_df/audio/DF_E_2982615.flac,1,spoof,low_ogg,vcc2020,Task2-team24,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4523698,DF_E_4523698,VCC2TF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4523698.flac,1,spoof,low_ogg,vcc2018,SPO-N05,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4703783,DF_E_4703783,LA_0020,data/raw/audio/asvspoof2021_df/audio/DF_E_4703783.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4827774,DF_E_4827774,TMM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4827774.flac,1,spoof,nocodec,vcc2020,Task2-team26,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4680319,DF_E_4680319,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4680319.flac,0,bonafide,low_ogg,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4722277,DF_E_4722277,TGM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4722277.flac,1,spoof,mp3m4a,vcc2020,Task2-team08,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4517467,DF_E_4517467,VCC2SM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4517467.flac,0,bonafide,low_ogg,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4831717,DF_E_4831717,VCC2TM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4831717.flac,1,spoof,nocodec,vcc2018,HUB-N07,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4838246,DF_E_4838246,TEM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4838246.flac,1,spoof,low_mp3,vcc2020,Task1-team31,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3085116,DF_E_3085116,VCC2SM3,data/raw/audio/asvspoof2021_df/audio/DF_E_3085116.flac,0,bonafide,low_ogg,vcc2018,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4673846,DF_E_4673846,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4673846.flac,1,spoof,nocodec,vcc2018,SPO-N13,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_3064182,DF_E_3064182,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_3064182.flac,1,spoof,low_mp3,vcc2018,HUB-N13,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4817556,DF_E_4817556,LA_0034,data/raw/audio/asvspoof2021_df/audio/DF_E_4817556.flac,0,bonafide,oggm4a,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2990016,DF_E_2990016,LA_0010,data/raw/audio/asvspoof2021_df/audio/DF_E_2990016.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4718578,DF_E_4718578,TEF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4718578.flac,1,spoof,low_mp3,vcc2020,Task1-team30,notrim,eval,unknown,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4817124,DF_E_4817124,VCC2TM2,data/raw/audio/asvspoof2021_df/audio/DF_E_4817124.flac,1,spoof,low_ogg,vcc2018,HUB-N13,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4817818,DF_E_4817818,VCC2TF2,data/raw/audio/asvspoof2021_df/audio/DF_E_4817818.flac,1,spoof,oggm4a,vcc2018,HUB-N12,notrim,eval,traditional_vocoder,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4701446,DF_E_4701446,VCC2TF1,data/raw/audio/asvspoof2021_df/audio/DF_E_4701446.flac,1,spoof,nocodec,vcc2018,SPO-N10,notrim,eval,neural_vocoder_autoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2996567,DF_E_2996567,LA_0037,data/raw/audio/asvspoof2021_df/audio/DF_E_2996567.flac,0,bonafide,low_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_2993585,DF_E_2993585,LA_0036,data/raw/audio/asvspoof2021_df/audio/DF_E_2993585.flac,0,bonafide,high_ogg,asvspoof,-,notrim,eval,bonafide,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
asvspoof2021_df_DF_E_4663933,DF_E_4663933,TEM1,data/raw/audio/asvspoof2021_df/audio/DF_E_4663933.flac,1,spoof,nocodec,vcc2020,Task1-team21,notrim,eval,neural_vocoder_nonautoregressive,,,,,,,,,ASVspoof2021_DF,HuggingFace redistribution,dataset_license
