speaker_id,trial_id,codec,source,attack,label,trim,subset,vocoder,field10,field11,field12,field13,hf_row_index,hf_shard,hf_shard_file
TMF1,DF_E_2900173,nocodec,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,FF,M,183743,24,test-00024-of-00080.parquet
VCC2SF4,DF_E_3625962,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,331898,43,test-00043-of-00080.parquet
TFF1,DF_E_2163428,high_ogg,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,FF,F,33350,4,test-00004-of-00080.parquet
LA_0015,DF_E_2478480,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,97693,12,test-00012-of-00080.parquet
TEM2,DF_E_3051948,low_m4a,vcc2020,Task1-team26,spoof,notrim,eval,traditional_vocoder,Task1,team26,FM,E,214847,28,test-00028-of-00080.parquet
LA_0014,DF_E_2280317,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,57129,7,test-00007-of-00080.parquet
VCC2TM2,DF_E_4190744,low_ogg,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,MM,-,446806,58,test-00058-of-00080.parquet
TGM1,DF_E_4004007,high_ogg,vcc2020,Task2-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team27,MM,G,408708,53,test-00053-of-00080.parquet
VCC2TM2,DF_E_4464178,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,502650,65,test-00065-of-00080.parquet
VCC2TM1,DF_E_2620571,nocodec,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,FM,-,126831,16,test-00016-of-00080.parquet
VCC2TM2,DF_E_4841542,high_mp3,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,FM,-,579489,75,test-00075-of-00080.parquet
LA_0003,DF_E_3335849,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,272502,35,test-00035-of-00080.parquet
LA_0040,DF_E_4904052,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,592320,77,test-00077-of-00080.parquet
TEF2,DF_E_2159656,oggm4a,vcc2020,Task1-team21,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team21,MF,E,32558,4,test-00004-of-00080.parquet
LA_0001,DF_E_4265380,low_ogg,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,462173,60,test-00060-of-00080.parquet
TFM1,DF_E_4948773,high_mp3,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,MM,F,601378,78,test-00078-of-00080.parquet
VCC2TF1,DF_E_2574943,high_ogg,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,MF,-,117435,15,test-00015-of-00080.parquet
LA_0045,DF_E_4698656,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,550396,71,test-00071-of-00080.parquet
VCC2SF3,DF_E_3043270,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,213084,27,test-00027-of-00080.parquet
TFF1,DF_E_4203515,low_m4a,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,FF,F,449408,58,test-00058-of-00080.parquet
LA_0028,DF_E_4347666,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,478883,62,test-00062-of-00080.parquet
TEM2,DF_E_3715959,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,350327,45,test-00045-of-00080.parquet
LA_0035,DF_E_3586193,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,323842,42,test-00042-of-00080.parquet
VCC2TM1,DF_E_3094388,high_m4a,vcc2018,HUB-N06,spoof,notrim,eval,traditional_vocoder,HUB,N06,MM,-,223521,29,test-00029-of-00080.parquet
TFF1,DF_E_2859934,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,175565,22,test-00022-of-00080.parquet
LA_0038,DF_E_4437869,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,497290,65,test-00065-of-00080.parquet
TEM1,DF_E_3284063,low_mp3,vcc2020,Task1-team04,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team04,MM,E,262130,34,test-00034-of-00080.parquet
LA_0014,DF_E_4648225,nocodec,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,540091,70,test-00070-of-00080.parquet
VCC2TM2,DF_E_4580084,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,526247,68,test-00068-of-00080.parquet
SEF1,DF_E_2143716,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,29221,3,test-00003-of-00080.parquet
LA_0027,DF_E_2878264,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,179333,23,test-00023-of-00080.parquet
TFF1,DF_E_3999241,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,407729,53,test-00053-of-00080.parquet
LA_0018,DF_E_3330624,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,271445,35,test-00035-of-00080.parquet
LA_0002,DF_E_2898786,low_mp3,asvspoof,A12,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,183426,23,test-00023-of-00080.parquet
LA_0046,DF_E_2953187,low_m4a,asvspoof,A11,spoof,notrim,eval,traditional_vocoder,-,-,-,-,194609,25,test-00025-of-00080.parquet
VCC2TF1,DF_E_4421961,high_m4a,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,MF,-,494061,64,test-00064-of-00080.parquet
LA_0039,DF_E_2128066,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,25947,3,test-00003-of-00080.parquet
TEM1,DF_E_4638792,mp3m4a,vcc2020,Task1-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team13,FM,E,538222,70,test-00070-of-00080.parquet
SEM1,DF_E_2462931,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,94459,12,test-00012-of-00080.parquet
TFM1,DF_E_2311297,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,63431,8,test-00008-of-00080.parquet
VCC2TM2,DF_E_3802829,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,367833,48,test-00048-of-00080.parquet
LA_0012,DF_E_2043729,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,8845,1,test-00001-of-00080.parquet
TEM2,DF_E_3633492,nocodec,vcc2020,Task1-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team24,FM,E,333499,43,test-00043-of-00080.parquet
VCC2TF1,DF_E_4429107,high_mp3,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,FF,-,495526,64,test-00064-of-00080.parquet
LA_0026,DF_E_3920176,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,391677,51,test-00051-of-00080.parquet
VCC2SF2,DF_E_2908235,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,185296,24,test-00024-of-00080.parquet
TFF1,DF_E_2078493,high_ogg,vcc2020,Task2-team06,spoof,notrim,eval,traditional_vocoder,Task2,team06,MF,F,15973,2,test-00002-of-00080.parquet
LA_0015,DF_E_4793488,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,569457,74,test-00074-of-00080.parquet
VCC2SM4,DF_E_4440720,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,497868,65,test-00065-of-00080.parquet
LA_0043,DF_E_2934422,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,190679,24,test-00024-of-00080.parquet
VCC2TM1,DF_E_3088584,high_mp3,vcc2018,HUB-D01,spoof,notrim,eval,traditional_vocoder,HUB,D01,FM,-,222300,29,test-00029-of-00080.parquet
VCC2TM1,DF_E_4443457,nocodec,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,FM,-,498429,65,test-00065-of-00080.parquet
VCC2TM1,DF_E_2057101,oggm4a,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,FM,-,11575,1,test-00001-of-00080.parquet
VCC2SM2,DF_E_2943562,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,192606,25,test-00025-of-00080.parquet
VCC2TF1,DF_E_4003986,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,408702,53,test-00053-of-00080.parquet
TEF2,DF_E_3138541,low_ogg,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,MF,E,232438,30,test-00030-of-00080.parquet
LA_0015,DF_E_2139148,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,28315,3,test-00003-of-00080.parquet
TMF1,DF_E_3955716,oggm4a,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,FF,M,398975,52,test-00052-of-00080.parquet
LA_0036,DF_E_3006038,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,205474,26,test-00026-of-00080.parquet
LA_0018,DF_E_2662858,mp3m4a,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,135431,17,test-00017-of-00080.parquet
TMF1,DF_E_4848827,low_mp3,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,MF,M,580922,75,test-00075-of-00080.parquet
LA_0011,DF_E_4651019,nocodec,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-,540660,70,test-00070-of-00080.parquet
TEF1,DF_E_2882166,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,180131,23,test-00023-of-00080.parquet
VCC2TM2,DF_E_2311509,high_m4a,vcc2018,SPO-N16,spoof,notrim,eval,traditional_vocoder,SPO,N16,FM,-,63469,8,test-00008-of-00080.parquet
LA_0058,DF_E_4425732,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,494831,64,test-00064-of-00080.parquet
TEM1,DF_E_2858579,low_m4a,vcc2020,Task1-team12,spoof,notrim,eval,traditional_vocoder,Task1,team12,FM,E,175294,22,test-00022-of-00080.parquet
LA_0021,DF_E_4101254,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,428611,56,test-00056-of-00080.parquet
LA_0042,DF_E_3828733,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,373111,48,test-00048-of-00080.parquet
LA_0014,DF_E_2060671,low_mp3,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-,12320,1,test-00001-of-00080.parquet
VCC2SF3,DF_E_3410469,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,287747,37,test-00037-of-00080.parquet
LA_0029,DF_E_3819335,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,371146,48,test-00048-of-00080.parquet
TEF1,DF_E_4745483,low_m4a,vcc2020,Task1-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team24,FF,E,559847,73,test-00073-of-00080.parquet
VCC2TM2,DF_E_3984906,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,404797,52,test-00052-of-00080.parquet
LA_0051,DF_E_3393064,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,284311,37,test-00037-of-00080.parquet
LA_0014,DF_E_3925633,oggm4a,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,392798,51,test-00051-of-00080.parquet
VCC2SM4,DF_E_3267209,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,258758,33,test-00033-of-00080.parquet
TEF2,DF_E_2013734,high_ogg,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,MF,E,2761,0,test-00000-of-00080.parquet
TFF1,DF_E_3398533,high_m4a,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,FF,F,285393,37,test-00037-of-00080.parquet
LA_0034,DF_E_3352432,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,275975,36,test-00036-of-00080.parquet
VCC2TM2,DF_E_2912654,high_m4a,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,FM,-,186246,24,test-00024-of-00080.parquet
LA_0013,DF_E_2061196,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,12428,1,test-00001-of-00080.parquet
TEF1,DF_E_2214058,low_m4a,vcc2020,Task1-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,MF,E,43656,5,test-00005-of-00080.parquet
VCC2TF2,DF_E_3089460,high_m4a,vcc2018,SPO-B01,spoof,notrim,eval,traditional_vocoder,SPO,B01,MF,-,222467,29,test-00029-of-00080.parquet
LA_0018,DF_E_3313370,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,267931,35,test-00035-of-00080.parquet
VCC2SM3,DF_E_4140277,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,436562,57,test-00057-of-00080.parquet
VCC2TM1,DF_E_2673994,oggm4a,vcc2018,HUB-N04,spoof,notrim,eval,traditional_vocoder,HUB,N04,MM,-,137728,18,test-00018-of-00080.parquet
TEM2,DF_E_4661466,high_ogg,vcc2020,Task1-team18,spoof,notrim,eval,unknown,Task1,team18,FM,E,542823,70,test-00070-of-00080.parquet
TMF1,DF_E_3523411,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,311015,40,test-00040-of-00080.parquet
TEM1,DF_E_2078673,oggm4a,vcc2020,Task1-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team22,MM,E,16014,2,test-00002-of-00080.parquet
TEM2,DF_E_3888238,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,385183,50,test-00050-of-00080.parquet
TFF1,DF_E_4318876,low_mp3,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,MF,F,472948,61,test-00061-of-00080.parquet
TEM2,DF_E_3893487,high_m4a,vcc2020,Task1-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team25,MM,E,386228,50,test-00050-of-00080.parquet
TMF1,DF_E_2600903,low_ogg,vcc2020,Task2-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team11,FF,M,122718,16,test-00016-of-00080.parquet
VCC2SM2,DF_E_2519201,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,105980,13,test-00013-of-00080.parquet
VCC2SM3,DF_E_2544489,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,111256,14,test-00014-of-00080.parquet
TEF1,DF_E_2933032,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,190388,24,test-00024-of-00080.parquet
VCC2TM1,DF_E_2334518,high_m4a,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,FM,-,68220,8,test-00008-of-00080.parquet
TFM1,DF_E_2050184,low_m4a,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,MM,F,10201,1,test-00001-of-00080.parquet
VCC2TM1,DF_E_3253874,oggm4a,vcc2018,HUB-N03,spoof,notrim,eval,unknown,HUB,N03,MM,-,256022,33,test-00033-of-00080.parquet
LA_0001,DF_E_3283630,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,262040,34,test-00034-of-00080.parquet
LA_0028,DF_E_4995850,low_ogg,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-,610984,79,test-00079-of-00080.parquet
TFF1,DF_E_3964306,oggm4a,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MF,F,400679,52,test-00052-of-00080.parquet
LA_0036,DF_E_4582369,oggm4a,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-,526698,68,test-00068-of-00080.parquet
SEF1,DF_E_2603551,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,123296,16,test-00016-of-00080.parquet
VCC2SM4,DF_E_3484946,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,303149,39,test-00039-of-00080.parquet
VCC2TF2,DF_E_4863299,low_mp3,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,FF,-,583981,76,test-00076-of-00080.parquet
SEM1,DF_E_3735381,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,354216,46,test-00046-of-00080.parquet
VCC2TF1,DF_E_2167693,oggm4a,vcc2018,SPO-N11,spoof,notrim,eval,traditional_vocoder,SPO,N11,MF,-,34181,4,test-00004-of-00080.parquet
TMF1,DF_E_4497984,low_mp3,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,FF,M,509582,66,test-00066-of-00080.parquet
LA_0046,DF_E_4657386,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,541942,70,test-00070-of-00080.parquet
VCC2TF1,DF_E_4016315,low_m4a,vcc2018,HUB-N17,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N17,MF,-,411193,53,test-00053-of-00080.parquet
VCC2TM1,DF_E_2329113,high_ogg,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,MM,-,67082,8,test-00008-of-00080.parquet
LA_0042,DF_E_4967991,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,605206,79,test-00079-of-00080.parquet
SEM1,DF_E_2943979,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,192692,25,test-00025-of-00080.parquet
VCC2TM1,DF_E_3226300,mp3m4a,vcc2018,SPO-N04,spoof,notrim,eval,traditional_vocoder,SPO,N04,FM,-,250420,32,test-00032-of-00080.parquet
SEM2,DF_E_3438558,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,293581,38,test-00038-of-00080.parquet
VCC2TM2,DF_E_3283802,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,262069,34,test-00034-of-00080.parquet
LA_0026,DF_E_3570007,high_ogg,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-,320513,41,test-00041-of-00080.parquet
TFM1,DF_E_4244990,low_ogg,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,FM,F,457939,59,test-00059-of-00080.parquet
TEF1,DF_E_3061894,low_m4a,vcc2020,Task1-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team22,MF,E,216945,28,test-00028-of-00080.parquet
TMF1,DF_E_2849040,low_ogg,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,FF,M,173316,22,test-00022-of-00080.parquet
LA_0038,DF_E_2506833,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,103539,13,test-00013-of-00080.parquet
LA_0016,DF_E_4458704,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,501558,65,test-00065-of-00080.parquet
LA_0037,DF_E_3893868,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,386303,50,test-00050-of-00080.parquet
TEM1,DF_E_3412986,mp3m4a,vcc2020,Task1-team26,spoof,notrim,eval,traditional_vocoder,Task1,team26,FM,E,288278,37,test-00037-of-00080.parquet
VCC2TF2,DF_E_2541171,nocodec,vcc2018,HUB-D03,spoof,notrim,eval,traditional_vocoder,HUB,D03,FF,-,110580,14,test-00014-of-00080.parquet
LA_0033,DF_E_4017278,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,411390,53,test-00053-of-00080.parquet
LA_0030,DF_E_3420904,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,289890,37,test-00037-of-00080.parquet
LA_0039,DF_E_4607174,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,531705,69,test-00069-of-00080.parquet
TMF1,DF_E_3300770,oggm4a,vcc2020,Task2-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team16,MF,M,265376,34,test-00034-of-00080.parquet
VCC2TF2,DF_E_4343338,low_m4a,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,MF,-,478017,62,test-00062-of-00080.parquet
VCC2SF3,DF_E_2875158,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,178695,23,test-00023-of-00080.parquet
LA_0005,DF_E_2731627,oggm4a,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,149290,19,test-00019-of-00080.parquet
VCC2TM2,DF_E_4952294,high_mp3,vcc2018,SPO-B01,spoof,notrim,eval,traditional_vocoder,SPO,B01,FM,-,602071,78,test-00078-of-00080.parquet
TEM1,DF_E_4199772,high_ogg,vcc2020,Task1-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team27,FM,E,448659,58,test-00058-of-00080.parquet
LA_0001,DF_E_3853764,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,378157,49,test-00049-of-00080.parquet
SEF2,DF_E_3393361,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,284360,37,test-00037-of-00080.parquet
TEM1,DF_E_2286253,high_m4a,vcc2020,Task1-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team20,MM,E,58317,7,test-00007-of-00080.parquet
VCC2TM2,DF_E_3301015,low_ogg,vcc2018,SPO-N05,spoof,notrim,eval,traditional_vocoder,SPO,N05,MM,-,265424,34,test-00034-of-00080.parquet
VCC2TM2,DF_E_2600720,high_ogg,vcc2018,SPO-N11,spoof,notrim,eval,traditional_vocoder,SPO,N11,FM,-,122680,16,test-00016-of-00080.parquet
SEF1,DF_E_4117989,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,432007,56,test-00056-of-00080.parquet
TGF1,DF_E_4034059,high_m4a,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,MF,G,414858,54,test-00054-of-00080.parquet
SEF2,DF_E_3370324,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,279589,36,test-00036-of-00080.parquet
VCC2TF2,DF_E_3247736,low_mp3,vcc2018,SPO-B01,spoof,notrim,eval,traditional_vocoder,SPO,B01,FF,-,254802,33,test-00033-of-00080.parquet
VCC2TM2,DF_E_3668109,low_ogg,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,FM,-,340573,44,test-00044-of-00080.parquet
TFM1,DF_E_2754006,nocodec,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,MM,F,153846,20,test-00020-of-00080.parquet
LA_0005,DF_E_2067038,low_ogg,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,13583,1,test-00001-of-00080.parquet
LA_0049,DF_E_3829497,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,373264,48,test-00048-of-00080.parquet
TEF2,DF_E_4609683,mp3m4a,vcc2020,Task1-team18,spoof,notrim,eval,unknown,Task1,team18,FF,E,532212,69,test-00069-of-00080.parquet
TMF1,DF_E_4840602,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,579286,75,test-00075-of-00080.parquet
TEM2,DF_E_4212860,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,451309,59,test-00059-of-00080.parquet
LA_0009,DF_E_4430582,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,495810,64,test-00064-of-00080.parquet
LA_0023,DF_E_4482116,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,506320,66,test-00066-of-00080.parquet
TEM1,DF_E_2474554,oggm4a,vcc2020,Task1-team04,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team04,FM,E,96858,12,test-00012-of-00080.parquet
LA_0017,DF_E_2988069,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,201699,26,test-00026-of-00080.parquet
VCC2TF2,DF_E_4079986,low_ogg,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,MF,-,424210,55,test-00055-of-00080.parquet
LA_0030,DF_E_4297093,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,468458,61,test-00061-of-00080.parquet
VCC2SF2,DF_E_3329946,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,271304,35,test-00035-of-00080.parquet
VCC2TF2,DF_E_4438408,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,497407,65,test-00065-of-00080.parquet
VCC2TF1,DF_E_4909068,low_mp3,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,MF,-,593346,77,test-00077-of-00080.parquet
LA_0011,DF_E_3777544,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,362688,47,test-00047-of-00080.parquet
LA_0021,DF_E_2439486,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,89602,11,test-00011-of-00080.parquet
TGF1,DF_E_2259871,mp3m4a,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,FF,G,52972,6,test-00006-of-00080.parquet
LA_0029,DF_E_2524255,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,107012,13,test-00013-of-00080.parquet
LA_0042,DF_E_3692441,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,345557,45,test-00045-of-00080.parquet
LA_0030,DF_E_3269006,high_mp3,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-,259134,33,test-00033-of-00080.parquet
LA_0032,DF_E_2014412,mp3m4a,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,2910,0,test-00000-of-00080.parquet
TGF1,DF_E_4228425,low_m4a,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,MF,G,454506,59,test-00059-of-00080.parquet
TFM1,DF_E_4282082,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,465475,60,test-00060-of-00080.parquet
TEM2,DF_E_4349740,oggm4a,vcc2020,Task1-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team07,FM,E,479347,62,test-00062-of-00080.parquet
LA_0021,DF_E_4043613,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,416802,54,test-00054-of-00080.parquet
VCC2SF1,DF_E_4066942,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,421525,55,test-00055-of-00080.parquet
VCC2TF1,DF_E_4750678,low_ogg,vcc2018,SPO-N06,spoof,notrim,eval,traditional_vocoder,SPO,N06,MF,-,560934,73,test-00073-of-00080.parquet
LA_0040,DF_E_4482419,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,506391,66,test-00066-of-00080.parquet
