speaker_id,trial_id,codec,source,attack,label_raw,trim,subset,vocoder,field10,field11,field12,field13,hf_label,position,shard,hf_shard,hf_shard_file
TGM1,DF_E_4697100,high_mp3,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MM,G,1,550087,71,71,test-00071-of-00080.parquet
LA_0043,DF_E_4848127,low_mp3,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,580781,75,75,test-00075-of-00080.parquet
TGM1,DF_E_3084872,nocodec,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,MM,G,1,221560,28,28,test-00028-of-00080.parquet
LA_0042,DF_E_4814272,high_ogg,asvspoof,A11,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,573837,75,75,test-00075-of-00080.parquet
LA_0013,DF_E_4708680,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,552414,72,72,test-00072-of-00080.parquet
VCC2TM2,DF_E_4698548,low_mp3,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,MM,-,1,550371,71,71,test-00071-of-00080.parquet
LA_0045,DF_E_4518320,low_m4a,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,513729,67,67,test-00067-of-00080.parquet
LA_0038,DF_E_4843587,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,579906,75,75,test-00075-of-00080.parquet
TGM1,DF_E_2982615,low_ogg,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,FM,G,1,200583,26,26,test-00026-of-00080.parquet
VCC2TF1,DF_E_4523698,low_ogg,vcc2018,SPO-N05,spoof,notrim,eval,traditional_vocoder,SPO,N05,MF,-,1,514810,67,67,test-00067-of-00080.parquet
LA_0020,DF_E_4703783,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,551454,72,72,test-00072-of-00080.parquet
TMM1,DF_E_4827774,nocodec,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,MM,M,1,576650,75,75,test-00075-of-00080.parquet
VCC2TM1,DF_E_4680319,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,546659,71,71,test-00071-of-00080.parquet
TGM1,DF_E_4722277,mp3m4a,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,FM,G,1,555248,72,72,test-00072-of-00080.parquet
VCC2SM1,DF_E_4517467,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,513571,67,67,test-00067-of-00080.parquet
VCC2TM1,DF_E_4831717,nocodec,vcc2018,HUB-N07,spoof,notrim,eval,traditional_vocoder,HUB,N07,FM,-,1,577484,75,75,test-00075-of-00080.parquet
TEM1,DF_E_4838246,low_mp3,vcc2020,Task1-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team31,MM,E,1,578773,75,75,test-00075-of-00080.parquet
VCC2SM3,DF_E_3085116,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,221612,28,28,test-00028-of-00080.parquet
VCC2TF2,DF_E_4673846,nocodec,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,FF,-,1,545336,71,71,test-00071-of-00080.parquet
VCC2TF2,DF_E_3064182,low_mp3,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,MF,-,1,217426,28,28,test-00028-of-00080.parquet
LA_0034,DF_E_4817556,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,574506,75,75,test-00075-of-00080.parquet
LA_0010,DF_E_2990016,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,202090,26,26,test-00026-of-00080.parquet
TEF1,DF_E_4718578,low_mp3,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,MF,E,1,554472,72,72,test-00072-of-00080.parquet
VCC2TM2,DF_E_4817124,low_ogg,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,MM,-,1,574422,75,75,test-00075-of-00080.parquet
VCC2TF2,DF_E_4817818,oggm4a,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,FF,-,1,574574,75,75,test-00075-of-00080.parquet
VCC2TF1,DF_E_4701446,nocodec,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,MF,-,1,550973,72,72,test-00072-of-00080.parquet
LA_0037,DF_E_2996567,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,203537,26,26,test-00026-of-00080.parquet
LA_0036,DF_E_2993585,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,202862,26,26,test-00026-of-00080.parquet
TEM1,DF_E_4663933,nocodec,vcc2020,Task1-team21,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team21,FM,E,1,543312,71,71,test-00071-of-00080.parquet
VCC2SF3,DF_E_3065323,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,217670,28,28,test-00028-of-00080.parquet
TFF1,DF_E_4678203,mp3m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,546245,71,71,test-00071-of-00080.parquet
LA_0048,DF_E_2978695,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,199790,26,26,test-00026-of-00080.parquet
LA_0026,DF_E_4534084,mp3m4a,asvspoof,A11,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,516927,67,67,test-00067-of-00080.parquet
LA_0018,DF_E_3050247,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,214515,28,28,test-00028-of-00080.parquet
VCC2TM2,DF_E_3075645,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,219748,28,28,test-00028-of-00080.parquet
VCC2TM2,DF_E_4533196,oggm4a,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,FM,-,1,516742,67,67,test-00067-of-00080.parquet
LA_0036,DF_E_2979209,high_m4a,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,199893,26,26,test-00026-of-00080.parquet
TGF1,DF_E_4831675,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,577474,75,75,test-00075-of-00080.parquet
VCC2SM3,DF_E_3005203,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,205295,26,26,test-00026-of-00080.parquet
LA_0039,DF_E_4706567,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,552005,72,72,test-00072-of-00080.parquet
LA_0029,DF_E_4713098,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,553329,72,72,test-00072-of-00080.parquet
TFF1,DF_E_2976339,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,199304,26,26,test-00026-of-00080.parquet
VCC2TM1,DF_E_4524159,high_m4a,vcc2018,SPO-N06,spoof,notrim,eval,traditional_vocoder,SPO,N06,FM,-,1,514901,67,67,test-00067-of-00080.parquet
TEM1,DF_E_4721169,low_mp3,vcc2020,Task1-team06,spoof,notrim,eval,traditional_vocoder,Task1,team06,FM,E,1,555020,72,72,test-00072-of-00080.parquet
VCC2TM1,DF_E_4814402,nocodec,vcc2018,HUB-N16,spoof,notrim,eval,traditional_vocoder,HUB,N16,FM,-,1,573865,75,75,test-00075-of-00080.parquet
TEF2,DF_E_4826477,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,576381,75,75,test-00075-of-00080.parquet
VCC2TF2,DF_E_4675866,high_m4a,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,FF,-,1,545760,71,71,test-00071-of-00080.parquet
LA_0025,DF_E_4818427,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,574698,75,75,test-00075-of-00080.parquet
VCC2TF2,DF_E_4542433,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,518603,67,67,test-00067-of-00080.parquet
LA_0019,DF_E_2987330,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,201546,26,26,test-00026-of-00080.parquet
VCC2SF2,DF_E_3009272,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,206127,26,26,test-00026-of-00080.parquet
VCC2TF2,DF_E_4696095,nocodec,vcc2018,HUB-N07,spoof,notrim,eval,traditional_vocoder,HUB,N07,FF,-,1,549859,71,71,test-00071-of-00080.parquet
TGM1,DF_E_3068676,oggm4a,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,FM,G,1,218400,28,28,test-00028-of-00080.parquet
LA_0039,DF_E_3051215,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,214712,28,28,test-00028-of-00080.parquet
LA_0028,DF_E_4719875,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,554743,72,72,test-00072-of-00080.parquet
VCC2TM2,DF_E_4678749,nocodec,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,FM,-,1,546355,71,71,test-00071-of-00080.parquet
VCC2TF1,DF_E_4688765,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,548386,71,71,test-00071-of-00080.parquet
VCC2TF1,DF_E_4548198,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,519749,67,67,test-00067-of-00080.parquet
LA_0018,DF_E_4696742,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,550008,71,71,test-00071-of-00080.parquet
LA_0044,DF_E_3009175,high_ogg,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,206104,26,26,test-00026-of-00080.parquet
VCC2TM1,DF_E_4529172,high_ogg,vcc2018,SPO-N11,spoof,notrim,eval,traditional_vocoder,SPO,N11,MM,-,1,515952,67,67,test-00067-of-00080.parquet
LA_0033,DF_E_4524301,low_mp3,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,1,514927,67,67,test-00067-of-00080.parquet
TEF1,DF_E_4702285,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,551142,72,72,test-00072-of-00080.parquet
SEM1,DF_E_4815323,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,574055,75,75,test-00075-of-00080.parquet
TEM1,DF_E_4530465,high_m4a,vcc2020,Task1-team01,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team01,MM,E,1,516171,67,67,test-00067-of-00080.parquet
LA_0037,DF_E_2995889,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,203377,26,26,test-00026-of-00080.parquet
TEF2,DF_E_4691384,low_mp3,vcc2020,Task1-team14,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,FF,E,1,548931,71,71,test-00071-of-00080.parquet
TEF2,DF_E_4546949,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,519489,67,67,test-00067-of-00080.parquet
TFF1,DF_E_4685358,low_mp3,vcc2020,Task2-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team03,FF,F,1,547703,71,71,test-00071-of-00080.parquet
TMF1,DF_E_2982656,low_mp3,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,MF,M,1,200596,26,26,test-00026-of-00080.parquet
TMM1,DF_E_3059812,high_ogg,vcc2020,Task2-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team16,MM,M,1,216505,28,28,test-00028-of-00080.parquet
LA_0002,DF_E_3062545,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,217076,28,28,test-00028-of-00080.parquet
TEF2,DF_E_3071621,high_mp3,vcc2020,Task1-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team29,MF,E,1,218983,28,28,test-00028-of-00080.parquet
LA_0015,DF_E_4662505,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,543029,71,71,test-00071-of-00080.parquet
VCC2TF2,DF_E_2997606,high_m4a,vcc2018,HUB-N16,spoof,notrim,eval,traditional_vocoder,HUB,N16,FF,-,1,203756,26,26,test-00026-of-00080.parquet
VCC2SM4,DF_E_4708194,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,552322,72,72,test-00072-of-00080.parquet
LA_0015,DF_E_4726915,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,556187,72,72,test-00072-of-00080.parquet
TGF1,DF_E_4692070,low_mp3,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,MF,G,1,549057,71,71,test-00071-of-00080.parquet
SEF1,DF_E_4709597,mp3m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,552616,72,72,test-00072-of-00080.parquet
LA_0030,DF_E_4668776,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,544285,71,71,test-00071-of-00080.parquet
TEF2,DF_E_4709503,high_mp3,vcc2020,Task1-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team24,MF,E,1,552590,72,72,test-00072-of-00080.parquet
VCC2TF1,DF_E_4522708,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,514581,67,67,test-00067-of-00080.parquet
LA_0044,DF_E_2976833,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,199412,26,26,test-00026-of-00080.parquet
VCC2TM2,DF_E_3083519,low_ogg,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,MM,-,1,221304,28,28,test-00028-of-00080.parquet
LA_0014,DF_E_4535967,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,517311,67,67,test-00067-of-00080.parquet
TGM1,DF_E_3076981,mp3m4a,vcc2020,Task2-team30,spoof,notrim,eval,unknown,Task2,team30,FM,G,1,220006,28,28,test-00028-of-00080.parquet
TMM1,DF_E_4547691,high_m4a,vcc2020,Task2-team30,spoof,notrim,eval,unknown,Task2,team30,FM,M,1,519645,67,67,test-00067-of-00080.parquet
VCC2SF2,DF_E_4541452,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,518406,67,67,test-00067-of-00080.parquet
LA_0046,DF_E_4704497,mp3m4a,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,1,551595,72,72,test-00072-of-00080.parquet
SEF1,DF_E_2986430,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,201353,26,26,test-00026-of-00080.parquet
TEM2,DF_E_4826866,high_m4a,vcc2020,Task1-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team24,MM,E,1,576475,75,75,test-00075-of-00080.parquet
TGM1,DF_E_4671567,nocodec,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,FM,G,1,544874,71,71,test-00071-of-00080.parquet
LA_0017,DF_E_2980829,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,200225,26,26,test-00026-of-00080.parquet
TFF1,DF_E_4832515,mp3m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,577648,75,75,test-00075-of-00080.parquet
VCC2TF1,DF_E_4539978,high_ogg,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,MF,-,1,518121,67,67,test-00067-of-00080.parquet
TEM2,DF_E_4535856,oggm4a,vcc2020,Task1-team14,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,FM,E,1,517285,67,67,test-00067-of-00080.parquet
LA_0013,DF_E_4700092,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,550689,72,72,test-00072-of-00080.parquet
VCC2TM1,DF_E_4690174,mp3m4a,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,MM,-,1,548675,71,71,test-00071-of-00080.parquet
TMM1,DF_E_4815839,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,574166,75,75,test-00075-of-00080.parquet
VCC2TF1,DF_E_4729370,low_ogg,vcc2018,HUB-N14,spoof,notrim,eval,traditional_vocoder,HUB,N14,FF,-,1,556686,72,72,test-00072-of-00080.parquet
TEM2,DF_E_4674408,low_m4a,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,MM,E,1,545466,71,71,test-00071-of-00080.parquet
TEM2,DF_E_3058287,mp3m4a,vcc2020,Task1-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team31,MM,E,1,216182,28,28,test-00028-of-00080.parquet
LA_0016,DF_E_2999006,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,204065,26,26,test-00026-of-00080.parquet
VCC2SM4,DF_E_4669921,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,544528,71,71,test-00071-of-00080.parquet
LA_0003,DF_E_4531748,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,516436,67,67,test-00067-of-00080.parquet
LA_0021,DF_E_4834948,oggm4a,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,578119,75,75,test-00075-of-00080.parquet
VCC2TM1,DF_E_4547168,nocodec,vcc2018,HUB-N16,spoof,notrim,eval,traditional_vocoder,HUB,N16,FM,-,1,519541,67,67,test-00067-of-00080.parquet
VCC2TF1,DF_E_4693261,low_m4a,vcc2018,HUB-D03,spoof,notrim,eval,traditional_vocoder,HUB,D03,FF,-,1,549299,71,71,test-00071-of-00080.parquet
LA_0026,DF_E_4513673,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,512780,67,67,test-00067-of-00080.parquet
VCC2TM1,DF_E_4540957,oggm4a,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,MM,-,1,518304,67,67,test-00067-of-00080.parquet
LA_0002,DF_E_4687525,high_ogg,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,548125,71,71,test-00071-of-00080.parquet
VCC2TM1,DF_E_3066176,low_mp3,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,FM,-,1,217849,28,28,test-00028-of-00080.parquet
LA_0007,DF_E_3079802,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,220566,28,28,test-00028-of-00080.parquet
VCC2TM1,DF_E_4530202,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,516124,67,67,test-00067-of-00080.parquet
TFM1,DF_E_4823442,oggm4a,vcc2020,Task2-team18,spoof,notrim,eval,unknown,Task2,team18,MM,F,1,575679,75,75,test-00075-of-00080.parquet
LA_0027,DF_E_4543206,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,518763,67,67,test-00067-of-00080.parquet
TFM1,DF_E_4845566,high_ogg,vcc2020,Task2-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team22,FM,F,1,580299,75,75,test-00075-of-00080.parquet
TEF1,DF_E_4719514,nocodec,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,MF,E,1,554672,72,72,test-00072-of-00080.parquet
VCC2TF2,DF_E_4847425,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,580655,75,75,test-00075-of-00080.parquet
LA_0027,DF_E_4522575,oggm4a,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,514553,67,67,test-00067-of-00080.parquet
LA_0032,DF_E_2979588,mp3m4a,asvspoof,A12,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,1,199974,26,26,test-00026-of-00080.parquet
TGM1,DF_E_4817588,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,574514,75,75,test-00075-of-00080.parquet
LA_0042,DF_E_4691923,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,549029,71,71,test-00071-of-00080.parquet
TFM1,DF_E_4518225,high_ogg,vcc2020,Task2-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team11,MM,F,1,513707,67,67,test-00067-of-00080.parquet
LA_0067,DF_E_2980134,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,200088,26,26,test-00026-of-00080.parquet
LA_0005,DF_E_4828736,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,576852,75,75,test-00075-of-00080.parquet
TGF1,DF_E_3006647,low_mp3,vcc2020,Task2-team18,spoof,notrim,eval,unknown,Task2,team18,FF,G,1,205600,26,26,test-00026-of-00080.parquet
VCC2TF2,DF_E_4699278,low_ogg,vcc2018,HUB-N04,spoof,notrim,eval,traditional_vocoder,HUB,N04,FF,-,1,550529,71,71,test-00071-of-00080.parquet
VCC2TM1,DF_E_2987001,mp3m4a,vcc2018,HUB-N05,spoof,notrim,eval,traditional_vocoder,HUB,N05,FM,-,1,201471,26,26,test-00026-of-00080.parquet
VCC2TM2,DF_E_4835013,high_ogg,vcc2018,SPO-N05,spoof,notrim,eval,traditional_vocoder,SPO,N05,MM,-,1,578130,75,75,test-00075-of-00080.parquet
LA_0015,DF_E_2994771,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,203111,26,26,test-00026-of-00080.parquet
VCC2SF1,DF_E_4717566,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,554261,72,72,test-00072-of-00080.parquet
LA_0048,DF_E_4842293,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,579639,75,75,test-00075-of-00080.parquet
VCC2TM1,DF_E_4549525,low_mp3,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,MM,-,1,520024,67,67,test-00067-of-00080.parquet
TMF1,DF_E_4543983,oggm4a,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,FF,M,1,518915,67,67,test-00067-of-00080.parquet
LA_0009,DF_E_3048885,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,214224,28,28,test-00028-of-00080.parquet
LA_0024,DF_E_4518698,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,513808,67,67,test-00067-of-00080.parquet
SEM1,DF_E_4820465,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,575096,75,75,test-00075-of-00080.parquet
TGF1,DF_E_4834207,high_ogg,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,FF,G,1,577982,75,75,test-00075-of-00080.parquet
TEF1,DF_E_4544188,oggm4a,vcc2020,Task1-team14,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,FF,E,1,518951,67,67,test-00067-of-00080.parquet
LA_0023,DF_E_4685660,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,547761,71,71,test-00071-of-00080.parquet
TFF1,DF_E_4723697,high_mp3,vcc2020,Task2-team12,spoof,notrim,eval,traditional_vocoder,Task2,team12,FF,F,1,555534,72,72,test-00072-of-00080.parquet
TEM2,DF_E_4673605,nocodec,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,FM,E,1,545281,71,71,test-00071-of-00080.parquet
TEF1,DF_E_3058362,low_m4a,vcc2020,Task1-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team03,MF,E,1,216199,28,28,test-00028-of-00080.parquet
TEM2,DF_E_3066279,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,217868,28,28,test-00028-of-00080.parquet
VCC2SF2,DF_E_4675541,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,545697,71,71,test-00071-of-00080.parquet
VCC2TF1,DF_E_4688735,mp3m4a,vcc2018,HUB-N07,spoof,notrim,eval,traditional_vocoder,HUB,N07,FF,-,1,548381,71,71,test-00071-of-00080.parquet
TEF2,DF_E_4529118,mp3m4a,vcc2020,Task1-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,MF,E,1,515940,67,67,test-00067-of-00080.parquet
TGF1,DF_E_4690543,nocodec,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,FF,G,1,548759,71,71,test-00071-of-00080.parquet
LA_0037,DF_E_4731067,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,557014,72,72,test-00072-of-00080.parquet
TMF1,DF_E_4518722,mp3m4a,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,MF,M,1,513815,67,67,test-00067-of-00080.parquet
VCC2TF2,DF_E_2988251,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,201736,26,26,test-00026-of-00080.parquet
VCC2TF1,DF_E_4688048,high_mp3,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,MF,-,1,548235,71,71,test-00071-of-00080.parquet
TFM1,DF_E_3056065,high_m4a,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,MM,F,1,215693,28,28,test-00028-of-00080.parquet
LA_0008,DF_E_3004969,high_ogg,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-,1,205244,26,26,test-00026-of-00080.parquet
TGM1,DF_E_4682343,low_mp3,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,MM,G,1,547072,71,71,test-00071-of-00080.parquet
SEF2,DF_E_3080690,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,220753,28,28,test-00028-of-00080.parquet
VCC2TF2,DF_E_4512913,low_m4a,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,MF,-,1,512631,67,67,test-00067-of-00080.parquet
LA_0032,DF_E_3076913,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,219993,28,28,test-00028-of-00080.parquet
LA_0046,DF_E_3075988,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,219815,28,28,test-00028-of-00080.parquet
LA_0018,DF_E_4716058,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,553941,72,72,test-00072-of-00080.parquet
LA_0027,DF_E_3064384,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,217471,28,28,test-00028-of-00080.parquet
VCC2TF2,DF_E_4835770,high_ogg,vcc2018,HUB-N16,spoof,notrim,eval,traditional_vocoder,HUB,N16,MF,-,1,578277,75,75,test-00075-of-00080.parquet
LA_0041,DF_E_4517789,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,513631,67,67,test-00067-of-00080.parquet
VCC2TM2,DF_E_2977039,high_m4a,vcc2018,HUB-N06,spoof,notrim,eval,traditional_vocoder,HUB,N06,FM,-,1,199452,26,26,test-00026-of-00080.parquet
