speaker_id,trial_id,codec,source,attack,label,trim,subset,vocoder,field10,field11,field12,field13
TEF2,DF_E_3138541,low_ogg,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,MF,E
LA_0015,DF_E_2139148,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMF1,DF_E_3955716,oggm4a,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,FF,M
LA_0036,DF_E_3006038,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0018,DF_E_2662858,mp3m4a,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-
TMF1,DF_E_4848827,low_mp3,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,MF,M
LA_0011,DF_E_4651019,nocodec,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-
TEF1,DF_E_2882166,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_2311509,high_m4a,vcc2018,SPO-N16,spoof,notrim,eval,traditional_vocoder,SPO,N16,FM,-
LA_0058,DF_E_4425732,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_2858579,low_m4a,vcc2020,Task1-team12,spoof,notrim,eval,traditional_vocoder,Task1,team12,FM,E
LA_0021,DF_E_4101254,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0042,DF_E_3828733,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0014,DF_E_2060671,low_mp3,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-
VCC2SF3,DF_E_3410469,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0029,DF_E_3819335,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF1,DF_E_4745483,low_m4a,vcc2020,Task1-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team24,FF,E
VCC2TM2,DF_E_3984906,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0051,DF_E_3393064,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0014,DF_E_3925633,oggm4a,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-
VCC2SM4,DF_E_3267209,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF2,DF_E_2013734,high_ogg,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,MF,E
TFF1,DF_E_3398533,high_m4a,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,FF,F
LA_0034,DF_E_3352432,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_2912654,high_m4a,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,FM,-
LA_0013,DF_E_2061196,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF1,DF_E_2214058,low_m4a,vcc2020,Task1-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,MF,E
VCC2TF2,DF_E_3089460,high_m4a,vcc2018,SPO-B01,spoof,notrim,eval,traditional_vocoder,SPO,B01,MF,-
LA_0018,DF_E_3313370,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM3,DF_E_4140277,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_2673994,oggm4a,vcc2018,HUB-N04,spoof,notrim,eval,traditional_vocoder,HUB,N04,MM,-
TEM2,DF_E_4661466,high_ogg,vcc2020,Task1-team18,spoof,notrim,eval,unknown,Task1,team18,FM,E
TMF1,DF_E_3523411,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_2078673,oggm4a,vcc2020,Task1-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team22,MM,E
TEM2,DF_E_3888238,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFF1,DF_E_4318876,low_mp3,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,MF,F
TEM2,DF_E_3893487,high_m4a,vcc2020,Task1-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team25,MM,E
TMF1,DF_E_2600903,low_ogg,vcc2020,Task2-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team11,FF,M
VCC2SM2,DF_E_2519201,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM3,DF_E_2544489,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF1,DF_E_2933032,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_2334518,high_m4a,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,FM,-
TFM1,DF_E_2050184,low_m4a,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,MM,F
VCC2TM1,DF_E_3253874,oggm4a,vcc2018,HUB-N03,spoof,notrim,eval,unknown,HUB,N03,MM,-
LA_0001,DF_E_3283630,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0028,DF_E_4995850,low_ogg,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-
TFF1,DF_E_3964306,oggm4a,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MF,F
LA_0036,DF_E_4582369,oggm4a,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-
SEF1,DF_E_2603551,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM4,DF_E_3484946,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_4863299,low_mp3,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,FF,-
SEM1,DF_E_3735381,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_2167693,oggm4a,vcc2018,SPO-N11,spoof,notrim,eval,traditional_vocoder,SPO,N11,MF,-
TMF1,DF_E_4497984,low_mp3,vcc2020,Task2-team23,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team23,FF,M
LA_0046,DF_E_4657386,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_4016315,low_m4a,vcc2018,HUB-N17,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N17,MF,-
VCC2TM1,DF_E_2329113,high_ogg,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,MM,-
LA_0042,DF_E_4967991,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
SEM1,DF_E_2943979,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_3226300,mp3m4a,vcc2018,SPO-N04,spoof,notrim,eval,traditional_vocoder,SPO,N04,FM,-
SEM2,DF_E_3438558,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_3283802,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0026,DF_E_3570007,high_ogg,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-
TFM1,DF_E_4244990,low_ogg,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,FM,F
TEF1,DF_E_3061894,low_m4a,vcc2020,Task1-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team22,MF,E
TMF1,DF_E_2849040,low_ogg,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,FF,M
LA_0038,DF_E_2506833,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0016,DF_E_4458704,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0037,DF_E_3893868,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_3412986,mp3m4a,vcc2020,Task1-team26,spoof,notrim,eval,traditional_vocoder,Task1,team26,FM,E
VCC2TF2,DF_E_2541171,nocodec,vcc2018,HUB-D03,spoof,notrim,eval,traditional_vocoder,HUB,D03,FF,-
LA_0033,DF_E_4017278,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0030,DF_E_3420904,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0039,DF_E_4607174,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMF1,DF_E_3300770,oggm4a,vcc2020,Task2-team16,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team16,MF,M
VCC2TF2,DF_E_4343338,low_m4a,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,MF,-
VCC2SF3,DF_E_2875158,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0005,DF_E_2731627,oggm4a,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
VCC2TM2,DF_E_4952294,high_mp3,vcc2018,SPO-B01,spoof,notrim,eval,traditional_vocoder,SPO,B01,FM,-
TEM1,DF_E_4199772,high_ogg,vcc2020,Task1-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team27,FM,E
LA_0001,DF_E_3853764,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
SEF2,DF_E_3393361,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_2286253,high_m4a,vcc2020,Task1-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team20,MM,E
VCC2TM2,DF_E_3301015,low_ogg,vcc2018,SPO-N05,spoof,notrim,eval,traditional_vocoder,SPO,N05,MM,-
VCC2TM2,DF_E_2600720,high_ogg,vcc2018,SPO-N11,spoof,notrim,eval,traditional_vocoder,SPO,N11,FM,-
SEF1,DF_E_4117989,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_4034059,high_m4a,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,MF,G
SEF2,DF_E_3370324,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_3247736,low_mp3,vcc2018,SPO-B01,spoof,notrim,eval,traditional_vocoder,SPO,B01,FF,-
VCC2TM2,DF_E_3668109,low_ogg,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,FM,-
TFM1,DF_E_2754006,nocodec,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,MM,F
LA_0005,DF_E_2067038,low_ogg,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
LA_0049,DF_E_3829497,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF2,DF_E_4609683,mp3m4a,vcc2020,Task1-team18,spoof,notrim,eval,unknown,Task1,team18,FF,E
TMF1,DF_E_4840602,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM2,DF_E_4212860,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0009,DF_E_4430582,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0023,DF_E_4482116,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_2474554,oggm4a,vcc2020,Task1-team04,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team04,FM,E
LA_0017,DF_E_2988069,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_4079986,low_ogg,vcc2018,HUB-N13,spoof,notrim,eval,traditional_vocoder,HUB,N13,MF,-
LA_0030,DF_E_4297093,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SF2,DF_E_3329946,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_4438408,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_4909068,low_mp3,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,MF,-
LA_0011,DF_E_3777544,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0021,DF_E_2439486,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_2259871,mp3m4a,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,FF,G
LA_0029,DF_E_2524255,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0042,DF_E_3692441,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0030,DF_E_3269006,high_mp3,asvspoof,A09,spoof,notrim,eval,traditional_vocoder,-,-,-,-
LA_0032,DF_E_2014412,mp3m4a,asvspoof,A10,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
TGF1,DF_E_4228425,low_m4a,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,MF,G
TFM1,DF_E_4282082,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM2,DF_E_4349740,oggm4a,vcc2020,Task1-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team07,FM,E
LA_0021,DF_E_4043613,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SF1,DF_E_4066942,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_4750678,low_ogg,vcc2018,SPO-N06,spoof,notrim,eval,traditional_vocoder,SPO,N06,MF,-
LA_0040,DF_E_4482419,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0014,DF_E_3237731,oggm4a,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-
TEM2,DF_E_3711488,low_mp3,vcc2020,Task1-team07,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team07,MM,E
LA_0016,DF_E_4650055,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM1,DF_E_4998650,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0015,DF_E_3209585,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_4538688,low_m4a,vcc2018,HUB-N09,spoof,notrim,eval,traditional_vocoder,HUB,N09,FM,-
VCC2TF1,DF_E_4779798,low_ogg,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,MF,-
VCC2SF1,DF_E_3652714,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0014,DF_E_3737379,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF1,DF_E_2228310,nocodec,vcc2020,Task1-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team31,MF,E
LA_0013,DF_E_2333505,mp3m4a,asvspoof,A13,spoof,notrim,eval,traditional_vocoder,-,-,-,-
VCC2TF2,DF_E_4960155,low_m4a,vcc2018,HUB-D03,spoof,notrim,eval,traditional_vocoder,HUB,D03,FF,-
VCC2TF2,DF_E_2447805,high_mp3,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,MF,-
LA_0018,DF_E_3652696,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMM1,DF_E_3960198,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0032,DF_E_2916981,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM2,DF_E_4850807,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0044,DF_E_3607933,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM1,DF_E_2765518,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_2999822,mp3m4a,vcc2018,SPO-N06,spoof,notrim,eval,traditional_vocoder,SPO,N06,FM,-
LA_0048,DF_E_3757786,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF1,DF_E_4907482,high_mp3,vcc2020,Task1-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,MF,E
LA_0033,DF_E_3778789,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF2,DF_E_2981826,low_mp3,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,MF,E
VCC2TF1,DF_E_4783254,nocodec,vcc2018,SPO-N11,spoof,notrim,eval,traditional_vocoder,SPO,N11,MF,-
LA_0042,DF_E_4343565,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_4148728,mp3m4a,vcc2020,Task1-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team24,FM,E
VCC2TM1,DF_E_4107903,low_ogg,vcc2018,HUB-N10,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N10,FM,-
TEF2,DF_E_3438369,low_ogg,vcc2020,Task1-team17,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team17,MF,E
LA_0003,DF_E_4017463,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0018,DF_E_2132956,mp3m4a,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-
VCC2TF1,DF_E_4840388,oggm4a,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,FF,-
VCC2TM1,DF_E_3700167,low_m4a,vcc2018,HUB-B01,spoof,notrim,eval,traditional_vocoder,HUB,B01,MM,-
TFF1,DF_E_4171613,low_mp3,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,MF,F
SEM2,DF_E_4100678,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0030,DF_E_2081231,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM2,DF_E_3439321,mp3m4a,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,FM,E
TGM1,DF_E_2321126,low_mp3,vcc2020,Task2-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,FM,G
LA_0040,DF_E_2176139,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFM1,DF_E_2675836,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM1,DF_E_4160736,low_m4a,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,FM,-
VCC2SM1,DF_E_3337532,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFM1,DF_E_2591454,low_mp3,vcc2020,Task2-team26,spoof,notrim,eval,traditional_vocoder,Task2,team26,FM,F
VCC2TM1,DF_E_4723080,nocodec,vcc2018,HUB-N19,spoof,notrim,eval,traditional_vocoder,HUB,N19,FM,-
VCC2TM1,DF_E_3653440,low_ogg,vcc2018,SPO-N05,spoof,notrim,eval,traditional_vocoder,SPO,N05,FM,-
TGF1,DF_E_2670167,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0048,DF_E_2791803,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0013,DF_E_4428845,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0040,DF_E_3767684,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_4721192,high_ogg,vcc2018,HUB-N17,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N17,MF,-
LA_0032,DF_E_4069005,mp3m4a,asvspoof,A12,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
LA_0036,DF_E_4879871,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF1,DF_E_4952143,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFM1,DF_E_3940181,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0018,DF_E_3881088,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0064,DF_E_4636590,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0018,DF_E_3460421,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0015,DF_E_3638993,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_3321897,high_m4a,vcc2018,HUB-N06,spoof,notrim,eval,traditional_vocoder,HUB,N06,FF,-
TMM1,DF_E_3810560,oggm4a,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,FM,M
VCC2TF1,DF_E_4464474,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_3652924,high_m4a,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,MM,-
TGF1,DF_E_2067814,high_ogg,vcc2020,Task2-team02,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,FF,G
LA_0023,DF_E_2682027,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SF3,DF_E_3401772,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TMF1,DF_E_2586987,mp3m4a,vcc2020,Task2-team05,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,MF,M
LA_0005,DF_E_3586779,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0036,DF_E_2989312,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TM2,DF_E_2504596,low_m4a,vcc2018,SPO-N10,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N10,FM,-
LA_0001,DF_E_4454969,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SM1,DF_E_3411307,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_2614229,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF2,DF_E_3525542,nocodec,vcc2020,Task1-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team10,MF,E
LA_0003,DF_E_4650430,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0048,DF_E_4695770,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TFM1,DF_E_2537612,low_m4a,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,MM,F
VCC2SF3,DF_E_3429371,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0018,DF_E_3090994,low_m4a,asvspoof,A12,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
TEF2,DF_E_3195351,nocodec,vcc2020,Task1-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team24,FF,E
LA_0002,DF_E_2528452,high_ogg,asvspoof,A16,spoof,notrim,eval,waveform_concatenation,-,-,-,-
VCC2TF1,DF_E_4087868,high_mp3,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,FF,-
VCC2TM2,DF_E_4699768,high_m4a,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,FM,-
VCC2TM2,DF_E_4270925,high_ogg,vcc2018,HUB-N09,spoof,notrim,eval,traditional_vocoder,HUB,N09,FM,-
VCC2SF1,DF_E_4023174,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_2577994,low_ogg,vcc2018,SPO-B01,spoof,notrim,eval,traditional_vocoder,SPO,B01,FF,-
LA_0042,DF_E_4154717,high_ogg,asvspoof,A08,spoof,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-
LA_0024,DF_E_2038448,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0042,DF_E_4996222,oggm4a,asvspoof,A19,spoof,notrim,eval,traditional_vocoder,-,-,-,-
TFF1,DF_E_2014150,oggm4a,vcc2020,Task2-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team03,FF,F
TEM2,DF_E_2842091,high_mp3,vcc2020,Task1-team06,spoof,notrim,eval,traditional_vocoder,Task1,team06,FM,E
VCC2SM3,DF_E_3329383,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2SF2,DF_E_4129354,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_3918169,low_mp3,vcc2020,Task1-team11,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team11,FM,E
TMM1,DF_E_4346009,low_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0008,DF_E_2086166,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM2,DF_E_4177287,low_m4a,vcc2020,Task1-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team28,FM,E
VCC2SM3,DF_E_2348924,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
VCC2TF2,DF_E_4367216,low_mp3,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,MF,-
LA_0028,DF_E_4459613,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-
SEM2,DF_E_2153010,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEF1,DF_E_4762901,low_m4a,vcc2020,Task1-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team24,FF,E
VCC2TF2,DF_E_4966354,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
LA_0025,DF_E_2470486,high_ogg,asvspoof,A17,spoof,notrim,eval,traditional_vocoder,-,-,-,-
VCC2TF1,DF_E_2329810,high_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_4755870,low_m4a,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,FF,G
VCC2SF3,DF_E_4592510,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-
TEM1,DF_E_3592002,high_mp3,vcc2020,Task1-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team31,MM,E
LA_0010,DF_E_3436235,nocodec,asvspoof,A11,spoof,notrim,eval,traditional_vocoder,-,-,-,-
TGF1,DF_E_3790241,low_ogg,vcc2020,Task2-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team13,MF,G
